Song,Movie,Link,id
Proud of Your Boy (Reprise),Aladdin Original Broadway Cast Recording,https://api.spotify.com/v1/tracks/5ASthtFXURMJWfoFceX9iM,5ASthtFXURMJWfoFceX9iM
Dance Of The Robe,Aida - Broadway Cast Album,https://api.spotify.com/v1/tracks/2xHYZ5VzvCLhRhxs5Rd7tx,2xHYZ5VzvCLhRhxs5Rd7tx
Happiness,Passion: A New Musical (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/7l0VnkLRSzVukuVU3y4Cej,7l0VnkLRSzVukuVU3y4Cej
The Journey Home,Bombay Dreams (Original London Cast Recording),https://api.spotify.com/v1/tracks/6E2dMsw6YGztd7iQDdfttL,6E2dMsw6YGztd7iQDdfttL
"Dangerous to Dream - From ""Frozen: The Broadway Musical""",Frozen: The Broadway Musical (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/6xmVDUcdzkiTEXAWJXIINR,6xmVDUcdzkiTEXAWJXIINR
Top Of The World,The Hunchback of Notre Dame (Studio Cast Recording),https://api.spotify.com/v1/tracks/5GU2rPUlPhZOiPIKvWqJL7,5GU2rPUlPhZOiPIKvWqJL7
Everything Changes,Waitress (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/6nUhDYgFdSWWIWnN0Mwq9G,6nUhDYgFdSWWIWnN0Mwq9G
All I Ask Of You,The Phantom Of The Opera,https://api.spotify.com/v1/tracks/52KiYg6Kn2NB9riY2IwUgi,52KiYg6Kn2NB9riY2IwUgi
Words Fail,Dear Evan Hansen (Broadway Cast Recording) [Deluxe],https://api.spotify.com/v1/tracks/79OwPZXEROGQMwynPWHzCO,79OwPZXEROGQMwynPWHzCO
I Miss the Mountains,Next To Normal (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/1R8tYJptEJYgHtX7zlysN1,1R8tYJptEJYgHtX7zlysN1
Hold Me in Your Heart,Kinky Boots (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/5Y0NgAzhG7SMQbnehKVVup,5Y0NgAzhG7SMQbnehKVVup
Epiphany,Sweeney Todd: The Demon Barber of Fleet Street (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/0v17hGKlkCnshGhh45m2Aq,0v17hGKlkCnshGhh45m2Aq
Railway Station At Pau: Love Changes Everything - Live,Aspects Of Love (Original London Cast Recording / Remastered 2005),https://api.spotify.com/v1/tracks/2KL7zNyrW59fYSoIbJZoX7,2KL7zNyrW59fYSoIbJZoX7
Quartet at the Ballet,Anastasia (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/4ae6R0o6POKV7GC8NgGDe9,4ae6R0o6POKV7GC8NgGDe9
No One Has Ever Loved Me,Passion: A New Musical (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/4C2ZShhkgBu27bbMrtv9Jf,4C2ZShhkgBu27bbMrtv9Jf
A Soft Place to Land,Waitress (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/2diXwZhccjtTaiZN5ZafHZ,2diXwZhccjtTaiZN5ZafHZ
Seasons Of Love,Rent (Original Broadway Cast),https://api.spotify.com/v1/tracks/4MChb2OaU6Ein2NDznBSiK,4MChb2OaU6Ein2NDznBSiK
I Am Here,Come From Away (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/24oYRVXFC2IUXAiJFxlnvn,24oYRVXFC2IUXAiJFxlnvn
There's a World,Next To Normal (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/471F6rHN8tdlPmyeGwGIyJ,471F6rHN8tdlPmyeGwGIyJ
"I'm Not That Girl - From ""Wicked"" Original Broadway Cast Recording/2003",Wicked (Original Broadway Cast Recording / Deluxe Edition),https://api.spotify.com/v1/tracks/5HZCMnScUwekum55mcRdjK,5HZCMnScUwekum55mcRdjK
Epilogue: You And I / The Story Of Chess,Chess (The Original Recording / Remastered / Deluxe Edition),https://api.spotify.com/v1/tracks/60kFVjq2CmpKkbpBvmepBE,60kFVjq2CmpKkbpBvmepBE
"""In My Own Little Corner""",Rodgers + Hammerstein's Cinderella (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/1XpAUgrfJpM3qSLaiaYUxj,1XpAUgrfJpM3qSLaiaYUxj
Once Upon Another Time,Love Never Dies,https://api.spotify.com/v1/tracks/3N5LmABpFyjYd2xZgSHx0j,3N5LmABpFyjYd2xZgSHx0j
"There's a Fine, Fine Line",Avenue Q (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/2W7wqrmruKE07zZCg8rSdm,2W7wqrmruKE07zZCg8rSdm
The Word Of Your Body - Original Broadway Cast Recording/2006,Spring Awakening (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/6IhJeTyUSJR5udSCfTIHAO,6IhJeTyUSJR5udSCfTIHAO
Think Of Me,The Phantom Of The Opera,https://api.spotify.com/v1/tracks/31Irb8d3UBRfEcaHDzQxsK,31Irb8d3UBRfEcaHDzQxsK
Wait,Sweeney Todd: The Demon Barber of Fleet Street (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/57dZPJQUE86JnkriG8w8GV,57dZPJQUE86JnkriG8w8GV
There Is More To Love - Live,Aspects Of Love (Original London Cast Recording / Remastered 2005),https://api.spotify.com/v1/tracks/3qQg6HL3w9XxFqI49RJ5L4,3qQg6HL3w9XxFqI49RJ5L4
I Am the One - Reprise,Next To Normal (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/2HjwZDIwPNWG85PMjRzJ6q,2HjwZDIwPNWG85PMjRzJ6q
Drink With Me,Les Misérables (Original London Cast Recording Highlights),https://api.spotify.com/v1/tracks/16TYsb7vrF3gfNz9LPX0JZ,16TYsb7vrF3gfNz9LPX0JZ
The Hill,Once: A New Musical (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/4Te6zQtkZrGwQNKrvwYPRZ,4Te6zQtkZrGwQNKrvwYPRZ
Sunrise Letter,Passion: A New Musical (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/3Zaps5AXj6andnOS3dBcme,3Zaps5AXj6andnOS3dBcme
Me And The Sky,Come From Away (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/6N4bifNtBKSSDmIL3qZRh8,6N4bifNtBKSSDmIL3qZRh8
Hedwig's Lament,Hedwig And The Angry Inch Original Broadway Cast Recording,https://api.spotify.com/v1/tracks/0gaaRVjx2FW5S4vRSQ0KCl,0gaaRVjx2FW5S4vRSQ0KCl
Mama Who Bore Me - Original Broadway Cast Recording/2006,Spring Awakening (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/1UhzqVtJMasLHAe2UnkMFK,1UhzqVtJMasLHAe2UnkMFK
"Kristoff Lullaby - From ""Frozen: The Broadway Musical""",Frozen: The Broadway Musical (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/63s0bzZKeVPQkUgWO6la66,63s0bzZKeVPQkUgWO6la66
A Million Miles Away,Aladdin Original Broadway Cast Recording,https://api.spotify.com/v1/tracks/5hQlRzfSbiCZZWIn0cbGP0,5hQlRzfSbiCZZWIn0cbGP0
How Long Must This Go On?,Beauty And The Beast: The Broadway Musical,https://api.spotify.com/v1/tracks/2J7F1nv3vlpmqYtCAFlA1e,2J7F1nv3vlpmqYtCAFlA1e
Something's Missing,Come From Away (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/27YHWjdmczQiJGwcs0QLXT,27YHWjdmczQiJGwcs0QLXT
I Wish I Could Forget You,Passion: A New Musical (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/3HJCOTDPjcUHCWbqanyJKb,3HJCOTDPjcUHCWbqanyJKb
As Long As He Needs Me,Oliver! (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/1nnPT3NQnGi7wL1fXuDwKM,1nnPT3NQnGi7wL1fXuDwKM
The Guilty Ones - Original Broadway Cast Recording/2006,Spring Awakening (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/5DsZL66zIwbSASKfEfJc4i,5DsZL66zIwbSASKfEfJc4i
Written In The Stars,Aida - Broadway Cast Album,https://api.spotify.com/v1/tracks/40ziRKWfiTtK8z9jwqpDLO,40ziRKWfiTtK8z9jwqpDLO
"""Ten Minutes Ago""",Rodgers + Hammerstein's Cinderella (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/0Xdmtw3GC8pMk06N63yVDj,0Xdmtw3GC8pMk06N63yVDj
Lead Us Out Of The Night,Come From Away (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/6S7i0RJAE7xcAS7KgHNYWN,6S7i0RJAE7xcAS7KgHNYWN
A Light in the Dark,Next To Normal (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/05tjTPGtIF7EJlie9wAHhK,05tjTPGtIF7EJlie9wAHhK
I Never Planned On You / Don't Come A-Knocking,Newsies (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/42Dsb8F9IUFx9k6scoW27J,42Dsb8F9IUFx9k6scoW27J
"Defying Gravity - From ""Wicked"" Original Broadway Cast Recording/2003",Wicked (Original Broadway Cast Recording / Deluxe Edition),https://api.spotify.com/v1/tracks/184HGdGIscUiPbDuqbvHuN,184HGdGIscUiPbDuqbvHuN
Pity The Child,Chess (The Original Recording / Remastered / Deluxe Edition),https://api.spotify.com/v1/tracks/0VaxBjOxd6U1rlQNi6y22e,0VaxBjOxd6U1rlQNi6y22e
Another Suitcase In Another Hall,Evita,https://api.spotify.com/v1/tracks/6ydgbEzG8SoMjdvePr5vpe,6ydgbEzG8SoMjdvePr5vpe
The First Man You Remember - Version 2 / Live,Aspects Of Love (Original London Cast Recording / Remastered 2005),https://api.spotify.com/v1/tracks/7nqX7NXhNwjAfMxSCUS8jU,7nqX7NXhNwjAfMxSCUS8jU
My Child,Blood Brothers (Original London Cast Recording),https://api.spotify.com/v1/tracks/4iyfiQaOpc4wR23JkSWJrU,4iyfiQaOpc4wR23JkSWJrU
Edges of the World,Fun Home (A New Broadway Musical),https://api.spotify.com/v1/tracks/5pK0PVG8WYWDuVucAjV50t,5pK0PVG8WYWDuVucAjV50t
The Moments Of Happiness,Cats (Original London Cast Recording / 1981),https://api.spotify.com/v1/tracks/5elwhfgm44KuXoZzmnJ1Ei,5elwhfgm44KuXoZzmnJ1Ei
Flying Away (Finale),Fun Home (A New Broadway Musical),https://api.spotify.com/v1/tracks/2N0WZuC4l8F88NSJAo8YS7,2N0WZuC4l8F88NSJAo8YS7
Those You've Known - Original Broadway Cast Recording/2006,Spring Awakening (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/4XJXyiTvxqm1r2RIOE5eLy,4XJXyiTvxqm1r2RIOE5eLy
Falling Slowly (Reprise),Once: A New Musical (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/5mg097cPwsKtLRvl5qDwhV,5mg097cPwsKtLRvl5qDwhV
Making a Home,Falsettos (2016 Broadway Cast Recording),https://api.spotify.com/v1/tracks/3bC7VfF34AJSva6bfaLdfK,3bC7VfF34AJSva6bfaLdfK
Green Finch and Linnet Bird,Sweeney Todd: The Demon Barber of Fleet Street (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/782o0r4xyi4AT80VlZmS0P,782o0r4xyi4AT80VlZmS0P
What Baking Can Do,Waitress (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/0h77yfaXxrLMLz31uNDigN,0h77yfaXxrLMLz31uNDigN
Angel Of Music,The Phantom Of The Opera,https://api.spotify.com/v1/tracks/48eRbUfNOF4xnNHwSSYubb,48eRbUfNOF4xnNHwSSYubb
"""Loneliness Of Evening""",Rodgers + Hammerstein's Cinderella (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/280zqg7gblMTRU1Hc5VxpY,280zqg7gblMTRU1Hc5VxpY
I Should Tell You,Rent (Original Broadway Cast),https://api.spotify.com/v1/tracks/31FHqPx5S43hKKyCGBx2dk,31FHqPx5S43hKKyCGBx2dk
Costume Party,Come From Away (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/6vA7tgkkFcN9CIwAvWMvJR,6vA7tgkkFcN9CIwAvWMvJR
Perfect for You,Next To Normal (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/1wWAKPQWld6Jz37Jn3kr6R,1wWAKPQWld6Jz37Jn3kr6R
"I'm Not That Girl (Reprise) - From ""Wicked"" Original Broadway Cast Recording/2003",Wicked (Original Broadway Cast Recording / Deluxe Edition),https://api.spotify.com/v1/tracks/1tlfh7RSe2T39byWWM8J2L,1tlfh7RSe2T39byWWM8J2L
Quartet (A Model Of Decorum And Tranquillity),Chess (The Original Recording / Remastered / Deluxe Edition),https://api.spotify.com/v1/tracks/245WxqBvthHDlRLnGjELE2,245WxqBvthHDlRLnGjELE2
Saying a Word,Blood Brothers (Original London Cast Recording),https://api.spotify.com/v1/tracks/0uGmKgnLxbK4xGy1CTO9nn,0uGmKgnLxbK4xGy1CTO9nn
On This Night Of A Thousand Stars / Eva And Magaldi / Eva Beware Of The City,Evita,https://api.spotify.com/v1/tracks/5McX7X62MHh4yYXCQQqbDk,5McX7X62MHh4yYXCQQqbDk
Father to Son,Falsettos (2016 Broadway Cast Recording),https://api.spotify.com/v1/tracks/1DtSky9cCEtQEGfT5uJjlP,1DtSky9cCEtQEGfT5uJjlP
Elaborate Lives,Aida,https://api.spotify.com/v1/tracks/7fPMKW5szBTd3U3JvCtfEg,7fPMKW5szBTd3U3JvCtfEg
Kiss Me,Sweeney Todd: The Demon Barber of Fleet Street (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/2qL00yPJrZQQE2jXMS46Ui,2qL00yPJrZQQE2jXMS46Ui
If You Want Me,Once: A New Musical (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/7vnk0F4CBH4AfIAOGJrc5p,7vnk0F4CBH4AfIAOGJrc5p
Look With Your Heart,Love Never Dies,https://api.spotify.com/v1/tracks/7I7JINeOIYim0UYIkpS3JH,7I7JINeOIYim0UYIkpS3JH
Crossing a Bridge,Anastasia (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/1cGKjVDX4tC9MUzsDQDa5S,1cGKjVDX4tC9MUzsDQDa5S
What Would I Do?,Falsettos (2016 Broadway Cast Recording),https://api.spotify.com/v1/tracks/4khOH3UI8n7XAKHUBjGWP9,4khOH3UI8n7XAKHUBjGWP9
What's Inside,Waitress (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/57y6Ioqgkt6Jk5kmj3CtIC,57y6Ioqgkt6Jk5kmj3CtIC
Breathe,In The Heights (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/6OSTrvIX8JXxRxFT4C9y0J,6OSTrvIX8JXxRxFT4C9y0J
Pretty Women,Sweeney Todd: The Demon Barber of Fleet Street (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/23aE6RBIAUjo0RtnZPxwgN,23aE6RBIAUjo0RtnZPxwgN
Alabanza,In The Heights (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/0ZTdalEIo0ZwDttOzA5LjH,0ZTdalEIo0ZwDttOzA5LjH
"""He Was Tall""",Rodgers + Hammerstein's Cinderella (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/5ezuHIXXlsPQY4rbsSKT1W,5ezuHIXXlsPQY4rbsSKT1W
Lifeboat,Heathers: The Musical (World Premiere Cast Recording),https://api.spotify.com/v1/tracks/4cyGUA2c0C6unSxfbCqMaO,4cyGUA2c0C6unSxfbCqMaO
Dust and Ashes,"Natasha, Pierre & the Great Comet of 1812 (Original Broadway Cast Recording)",https://api.spotify.com/v1/tracks/1NrS9uENQyew6UTlGG4wRu,1NrS9uENQyew6UTlGG4wRu
By the Sea,Sweeney Todd: The Demon Barber of Fleet Street (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/7IcyT1nIu52HuhoXKnF00f,7IcyT1nIu52HuhoXKnF00f
Unlikely Lovers,Falsettos (2016 Broadway Cast Recording),https://api.spotify.com/v1/tracks/1FKLTDOZHimjZuNxbHZrHh,1FKLTDOZHimjZuNxbHZrHh
Tightrope,The Greatest Showman (Original Motion Picture Soundtrack),https://api.spotify.com/v1/tracks/0GVuLQtPXFaL18ijEOqoAa,0GVuLQtPXFaL18ijEOqoAa
A Conversation,Mary Poppins Returns (Original Motion Picture Soundtrack),https://api.spotify.com/v1/tracks/5xdfZDKwjrnmUwgbJWT0tg,5xdfZDKwjrnmUwgbJWT0tg
And I Am Telling You I'm Not Going - Highlights Version,Dreamgirls (Music from the Motion Picture),https://api.spotify.com/v1/tracks/48YDjCClglRAlqAy1LI5uP,48YDjCClglRAlqAy1LI5uP
I'm Going Home,The Rocky Horror Picture Show - Original Soundtrack,https://api.spotify.com/v1/tracks/0e0qw4iYNbBPlvWR5zO8EN,0e0qw4iYNbBPlvWR5zO8EN
Sunrise,In The Heights (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/7ETCUCheWrp9y0k3zaoCNq,7ETCUCheWrp9y0k3zaoCNq
Audition (The Fools Who Dream),La La Land (Original Motion Picture Soundtrack),https://api.spotify.com/v1/tracks/6j0wBBAP3hMe4t1Ymj7GIe,6j0wBBAP3hMe4t1Ymj7GIe
"Johanna (From ""Sweeney Todd"")",Sweeney Todd: The Demon Barber of Fleet Street (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/1mglqKLKJ9wRUQmoWxyb5m,1mglqKLKJ9wRUQmoWxyb5m
Alyssa Greene,The Prom: A New Musical (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/6gNnQyhEBZILVytbTeHGLU,6gNnQyhEBZILVytbTeHGLU
No One Else,"Natasha, Pierre & the Great Comet of 1812 (Original Broadway Cast Recording)",https://api.spotify.com/v1/tracks/6pPpMCJlAzXN78LYDS8Zxf,6pPpMCJlAzXN78LYDS8Zxf
Funny Honey,Chicago The Musical (New Broadway Cast Recording (1997)),https://api.spotify.com/v1/tracks/2edqnFOH2oQOaHtx4GtFLY,2edqnFOH2oQOaHtx4GtFLY
I've Been,Next To Normal (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/77SFb4cpg6wEkeH7TiHz43,77SFb4cpg6wEkeH7TiHz43
In a Crowd of Thousands,Anastasia (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/16pU4fqlBvH6rX5AI99lrF,16pU4fqlBvH6rX5AI99lrF
West Side Story (Original Broadway Cast): Act I: Maria,West Side Story (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/4UvnV6JS4anYldIsuCDeiB,4UvnV6JS4anYldIsuCDeiB
That Face,The Producers (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/7g65KzyROOf4xBUCQK8THq,7g65KzyROOf4xBUCQK8THq
Natasha & Anatole,"Natasha, Pierre & the Great Comet of 1812 (Original Broadway Cast Recording)",https://api.spotify.com/v1/tracks/4uVwHcrSaZZkpniE4CqbEi,4uVwHcrSaZZkpniE4CqbEi
My Friends,Sweeney Todd: The Demon Barber of Fleet Street (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/47373YsMOwLhfcbYtmKSi9,47373YsMOwLhfcbYtmKSi9
Touch Me - Original Broadway Cast Recording/2006,Spring Awakening,https://api.spotify.com/v1/tracks/1XoMpd52aFYHjcANbRWOcg,1XoMpd52aFYHjcANbRWOcg
Everything I Know,In The Heights (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/5kSsjxq5pWQ7eH5l7jnyY7,5kSsjxq5pWQ7eH5l7jnyY7
Pony Girl,Fun Home (A New Broadway Musical),https://api.spotify.com/v1/tracks/3VX2JAoUxJtPIO4ve1YWIW,3VX2JAoUxJtPIO4ve1YWIW
You Will Be Found,Dear Evan Hansen (Broadway Cast Recording) [Deluxe],https://api.spotify.com/v1/tracks/45yERYeqeu7DWnAuPsUIsm,45yERYeqeu7DWnAuPsUIsm
Everything to Win,Anastasia (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/4ZRVPESgSBD4lXghmjLJ9z,4ZRVPESgSBD4lXghmjLJ9z
Someone Else's Story,Chess In Concert,https://api.spotify.com/v1/tracks/1FAVcJo2V2DlPIjAoCWCfu,1FAVcJo2V2DlPIjAoCWCfu
One Last Time,Hamilton (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/0Iys022UwQ8xBfxE1g4nWZ,0Iys022UwQ8xBfxE1g4nWZ
Something Bad Is Happening - Reprise,Falsettos (2016 Broadway Cast Recording),https://api.spotify.com/v1/tracks/0Td8nCiaFngJle3kLsLoh6,0Td8nCiaFngJle3kLsLoh6
Nobody Needs to Know,The Last Five Years (Original Cast Recording),https://api.spotify.com/v1/tracks/46aM9JrVwsI8VDY9MquZ1g,46aM9JrVwsI8VDY9MquZ1g
End Duet / Transformation,Beauty And The Beast: The Broadway Musical,https://api.spotify.com/v1/tracks/5ShUXZsrJ6RFhtiAa9eCUK,5ShUXZsrJ6RFhtiAa9eCUK
How I Know You,Aida - Broadway Cast Album,https://api.spotify.com/v1/tracks/0J3UJlPXpoSeSdQ2KWyUhZ,0J3UJlPXpoSeSdQ2KWyUhZ
Flight Into Egypt,The Hunchback of Notre Dame (Studio Cast Recording),https://api.spotify.com/v1/tracks/0mo3MPIVGztjjAkoN5KHTQ,0mo3MPIVGztjjAkoN5KHTQ
The Next Ten Minutes,The Last Five Years (Original Cast Recording),https://api.spotify.com/v1/tracks/64LrydyqlC0p5iIneSzuxn,64LrydyqlC0p5iIneSzuxn
The Great Comet of 1812,"Natasha, Pierre & the Great Comet of 1812 (Original Broadway Cast Recording)",https://api.spotify.com/v1/tracks/3hYf8PxYBfzOaQoAPPZ9L6,3hYf8PxYBfzOaQoAPPZ9L6
I Just Can't Walk Away (Say It Now),Spider-Man Turn Off The Dark,https://api.spotify.com/v1/tracks/6K1cXVZppnYp6TpjZYTdLq,6K1cXVZppnYp6TpjZYTdLq
How Could I Ever Forget?,Next To Normal (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/6sU5moLmfWtP3ePsS6kpNp,6sU5moLmfWtP3ePsS6kpNp
Inútil,In The Heights (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/6Yjn95BWaCS4U2s6zKSrOS,6Yjn95BWaCS4U2s6zKSrOS
Just Breathe,The Prom: A New Musical (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/0rc7DWOaM1pGttXrKu8lQK,0rc7DWOaM1pGttXrKu8lQK
Not Too Bad,Fun Home (A New Broadway Musical),https://api.spotify.com/v1/tracks/5yaJjZ88GgkiHBdxDzwT1x,5yaJjZ88GgkiHBdxDzwT1x
See I'm Smiling,The Last Five Years (Original Cast Recording),https://api.spotify.com/v1/tracks/1HLhbWXdjLxlFObywMiosH,1HLhbWXdjLxlFObywMiosH
Cabaret: Why Should I Wake Up?,Cabaret (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/3cwQj1sr0YhbmD8nBxn04W,3cwQj1sr0YhbmD8nBxn04W
Johanna,Sweeney Todd: The Demon Barber of Fleet Street (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/126z5iGyxNALye3FQN0Lgx,126z5iGyxNALye3FQN0Lgx
Telephone Wire,Fun Home (A New Broadway Musical),https://api.spotify.com/v1/tracks/1slR1ayGGyNR6suZyH3Shk,1slR1ayGGyNR6suZyH3Shk
Song of Forgetting,Next To Normal (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/1utC086iiWRuo3w0r0I5Ec,1utC086iiWRuo3w0r0I5Ec
Devil Take The Hindmost,Love Never Dies,https://api.spotify.com/v1/tracks/06XA0QWElEXwQBTBhdM0oE,06XA0QWElEXwQBTBhdM0oE
The Mirror-Blue Night - Original Broadway Cast Recording/2006,Spring Awakening,https://api.spotify.com/v1/tracks/7wKJHN3PXp1chuOJBruQXj,7wKJHN3PXp1chuOJBruQXj
Michael in the Bathroom,Be More Chill (Original Cast Recording),https://api.spotify.com/v1/tracks/2NKSdHfJ2j3PnSZUJfXa7J,2NKSdHfJ2j3PnSZUJfXa7J
Days and Days,Fun Home (A New Broadway Musical),https://api.spotify.com/v1/tracks/7zOraN0T5rKw84A7q4JtzL,7zOraN0T5rKw84A7q4JtzL
A Little Priest,Sweeney Todd: The Demon Barber of Fleet Street (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/3r0c8sCVp67x18jk6do65k,3r0c8sCVp67x18jk6do65k
How Many Stars,Bombay Dreams (Original London Cast Recording),https://api.spotify.com/v1/tracks/5wpAA5cFC95geDg0fHYogQ,5wpAA5cFC95geDg0fHYogQ
Why Does She Love Me?,Love Never Dies,https://api.spotify.com/v1/tracks/59dkY2iMIzLGxaY5T8JE1G,59dkY2iMIzLGxaY5T8JE1G
Dear Theodosia,Hamilton (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/2sEq2rC3ynYsT49x7utWnd,2sEq2rC3ynYsT49x7utWnd
Ring of Keys,Fun Home (A New Broadway Musical),https://api.spotify.com/v1/tracks/2zTjKIhgvU7mt6pbkWdzhi,2zTjKIhgvU7mt6pbkWdzhi
Only Love,Bombay Dreams (Original London Cast Recording),https://api.spotify.com/v1/tracks/2wLmrLifzDEcRwk6CfYb8G,2wLmrLifzDEcRwk6CfYb8G
Freeze Your Brain,Heathers: The Musical (World Premiere Cast Recording),https://api.spotify.com/v1/tracks/0QCM97jGFzXZCxsWm3sgQ5,0QCM97jGFzXZCxsWm3sgQ5
Stop The World,Come From Away (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/4JNjjVoS8sjV1tdwBdIeRe,4JNjjVoS8sjV1tdwBdIeRe
I Am the One,Next To Normal (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/4687OZDRjrsM8KBo53C69D,4687OZDRjrsM8KBo53C69D
I Know Him So Well,Chess (The Original Recording / Remastered / Deluxe Edition),https://api.spotify.com/v1/tracks/6mecaUoZA4aqJhaf6N4X9c,6mecaUoZA4aqJhaf6N4X9c
Maps,Fun Home (A New Broadway Musical),https://api.spotify.com/v1/tracks/08b6HEz83PEXb8ZG5CAaVv,08b6HEz83PEXb8ZG5CAaVv
The Story of Tonight,Hamilton (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/0NJWhm3hUwIZSy5s0TGJ8q,0NJWhm3hUwIZSy5s0TGJ8q
Everything to Win (Reprise),Anastasia (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/4txdXqI7xiuoc3ng2GCMsM,4txdXqI7xiuoc3ng2GCMsM
The Barber and His Wife,Sweeney Todd: The Demon Barber of Fleet Street (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/2YLV29RrL9g1iYZB75zjCZ,2YLV29RrL9g1iYZB75zjCZ
I Never Wanted to Love You,Falsettos (2016 Broadway Cast Recording),https://api.spotify.com/v1/tracks/3m46gqz5joiEPzUyhdmkht,3m46gqz5joiEPzUyhdmkht
If I Can't Love Her (Reprise),Beauty And The Beast: The Broadway Musical,https://api.spotify.com/v1/tracks/71LVDzoXB3Ofy8fXCBzZuW,71LVDzoXB3Ofy8fXCBzZuW
Elaborate Lives (Reprise),Aida - Broadway Cast Album,https://api.spotify.com/v1/tracks/3l5pDw4QGyA0XIcqGV1ByT,3l5pDw4QGyA0XIcqGV1ByT
Made Of Stone,The Hunchback of Notre Dame (Studio Cast Recording),https://api.spotify.com/v1/tracks/7pergIYWt3hVCqvrl8NZkR,7pergIYWt3hVCqvrl8NZkR
Aftershocks,Next To Normal (Original Broadway Cast Recording),https://api.spotify.com/v1/tracks/3D6vG6rzVFlOEJRI8fssTJ,3D6vG6rzVFlOEJRI8fssTJ
Endgame,Chess (The Original Recording / Remastered / Deluxe Edition),https://api.spotify.com/v1/tracks/3mCvGXWq2Po8RE0fSz2AhH,3mCvGXWq2Po8RE0fSz2AhH
Helen's Etude,Fun Home (A New Broadway Musical),https://api.spotify.com/v1/tracks/6RnCawqmJn5axKnwwMr3LG,6RnCawqmJn5axKnwwMr3LG
